DATE,MATERIAL_NAME,INBOUND,OUTBOUND,BEFORE,AFTER,NET_OUT_MT,REMAINING CAPACITY
24/1/2024,MAT-0321,0.0,24.75,-10.95,-35.7,39791.43500000002,18208.56499999998
24/1/2024,MAT-0322,0.0,24.75,-46.325,-71.075,39766.68500000002,18233.31499999998
24/1/2024,MAT-0325,0.0,6.88,735.05,728.17,39759.80500000002,18240.194999999978
24/1/2024,MAT-0328,0.0,25.5,1.9150000000000205,-23.585,39734.30500000002,18265.694999999978
24/1/2024,MAT-0332,1800.0,0.0,-783.295,1016.705,41534.30500000002,16465.694999999978
24/1/2024,MAT-0334,49.5,0.0,0.0,49.5,41583.80500000002,16416.194999999978
24/1/2024,MAT-0338,0.0,1.5,37.95,36.45,41582.30500000002,16417.694999999978
24/1/2024,MAT-0356,0.0,0.3999999999999999,37.465,37.065000000000005,41581.90500000002,16418.09499999998
24/1/2024,MAT-0379,0.0,5.5,295.405,289.905,41576.40500000002,16423.59499999998
24/1/2024,MAT-0382,297.0,24.84,1001.255,1273.4150000000002,41848.565000000024,16151.434999999976
24/1/2024,MAT-0386,0.0,24.76,202.355,177.59500000000003,41823.80500000002,16176.194999999978
24/1/2024,MAT-0390,148.5,0.0,537.02,685.52,41972.30500000002,16027.694999999978
24/1/2024,MAT-0428,0.0,24.75,512.745,487.995,41947.55500000002,16052.444999999978
25/1/2024,MAT-0001,0.0,76.5,2403.215,2326.715,41871.05500000002,16128.944999999978
25/1/2024,MAT-0013,0.0,19.5,358.795,339.295,41851.55500000002,16148.444999999978
25/1/2024,MAT-0015,0.0,49.5,1283.74,1234.24,41802.05500000002,16197.944999999978
25/1/2024,MAT-0047,0.0,5.0,612.14,607.14,41797.05500000002,16202.944999999978
25/1/2024,MAT-0065,0.0,5.5,672.8949999999999,667.3949999999999,41791.55500000002,16208.444999999978
25/1/2024,MAT-0082,0.0,22.5,441.06500000000005,418.56500000000005,41769.05500000002,16230.944999999978
25/1/2024,MAT-0112,0.0,24.75,255.84,231.09,41744.30500000002,16255.694999999978
25/1/2024,MAT-0142,0.0,4.51,1001.0500000000002,996.5400000000002,41739.79500000002,16260.20499999998
25/1/2024,MAT-0143,0.0,12.0,699.7900000000001,687.7900000000001,41727.79500000002,16272.20499999998
25/1/2024,MAT-0145,0.0,261.0,3741.375,3480.3749999999995,41466.79500000002,16533.20499999998
25/1/2024,MAT-0150,0.0,0.1,230.3,230.2,41466.69500000002,16533.30499999998
25/1/2024,MAT-0196,0.0,5.0,50.0,45.0,41461.69500000002,16538.30499999998
25/1/2024,MAT-0198,0.0,123.76,563.3050000000001,439.5450000000001,41337.93500000002,16662.06499999998
25/1/2024,MAT-0256,0.0,0.05,98.9,98.85,41337.88500000002,16662.114999999983
25/1/2024,MAT-0264,0.0,74.25,560.24,485.99,41263.63500000002,16736.364999999983
25/1/2024,MAT-0265,0.0,123.75,-21.66,-145.41,41139.88500000002,16860.114999999983
25/1/2024,MAT-0270,0.0,13.5,-131.81,-145.31,41126.38500000002,16873.614999999983
25/1/2024,MAT-0314,0.0,18.0,489.765,471.765,41108.38500000002,16891.614999999983
25/1/2024,MAT-0319,0.0,24.75,1139.145,1114.395,41083.63500000002,16916.364999999983
25/1/2024,MAT-0321,0.0,74.25,-35.7,-109.95,41009.38500000002,16990.614999999983
25/1/2024,MAT-0328,0.0,36.0,-23.585,-59.585,40973.38500000002,17026.614999999983
25/1/2024,MAT-0353,0.0,24.75,102.935,78.185,40948.63500000002,17051.364999999983
25/1/2024,MAT-0379,0.0,24.75,289.905,265.155,40923.88500000002,17076.114999999983
25/1/2024,MAT-0382,0.0,123.75,1273.4150000000002,1149.6650000000002,40800.13500000002,17199.864999999983
25/1/2024,MAT-0389,0.0,25.5,1762.715,1737.215,40774.63500000002,17225.364999999983
25/1/2024,MAT-0390,0.0,24.75,685.52,660.77,40749.88500000002,17250.114999999983
25/1/2024,MAT-0413,198.0,0.0,686.94,884.94,40947.88500000002,17052.114999999983
25/1/2024,MAT-0415,0.0,24.75,214.34000000000003,189.59000000000003,40923.13500000002,17076.864999999983
26/1/2024,MAT-0001,0.0,16.5,2326.715,2310.215,40906.63500000002,17093.364999999983
26/1/2024,MAT-0015,0.0,24.75,1234.24,1209.49,40881.88500000002,17118.114999999983
26/1/2024,MAT-0050,0.0,0.08,224.17,224.09,40881.805000000015,17118.194999999985
26/1/2024,MAT-0065,0.0,24.75,667.3949999999999,642.6449999999999,40857.055000000015,17142.944999999985
26/1/2024,MAT-0082,0.0,22.5,418.56500000000005,396.06500000000005,40834.555000000015,17165.444999999985
26/1/2024,MAT-0112,0.0,74.25999999999999,231.09,156.82999999999998,40760.29500000001,17239.704999999987
26/1/2024,MAT-0142,0.0,22.5,996.5400000000002,974.0400000000002,40737.79500000001,17262.204999999987
26/1/2024,MAT-0143,0.0,4.5,687.7900000000001,683.2900000000001,40733.29500000001,17266.704999999987
26/1/2024,MAT-0144,0.0,3.0,798.5250000000001,795.5250000000001,40730.29500000001,17269.704999999987
26/1/2024,MAT-0145,0.0,66.0,3480.3749999999995,3414.3749999999995,40664.29500000001,17335.704999999987
26/1/2024,MAT-0147,0.0,4.5,85.27,80.77,40659.79500000001,17340.204999999987
26/1/2024,MAT-0178,0.0,0.03,2.5400000000000005,2.5100000000000007,40659.765000000014,17340.234999999986
26/1/2024,MAT-0196,0.0,22.5,45.0,22.5,40637.265000000014,17362.734999999986
26/1/2024,MAT-0198,0.0,123.76,439.5450000000001,315.7850000000001,40513.50500000001,17486.494999999988
26/1/2024,MAT-0229,0.0,0.03,-173.195,-173.225,40513.47500000001,17486.524999999987
26/1/2024,MAT-0268,0.0,0.03,502.1700000000001,502.1400000000001,40513.445000000014,17486.554999999986
26/1/2024,MAT-0314,0.0,46.5,471.765,425.265,40466.945000000014,17533.054999999986
26/1/2024,MAT-0340,0.0,49.51,589.6649999999998,540.1549999999999,40417.43500000001,17582.564999999988
26/1/2024,MAT-0379,0.0,57.75,265.155,207.405,40359.68500000001,17640.314999999988
26/1/2024,MAT-0382,0.0,24.75,1149.6650000000002,1124.9150000000002,40334.93500000001,17665.064999999988
26/1/2024,MAT-0415,0.0,49.5,189.59000000000003,140.09000000000003,40285.43500000001,17714.564999999988
26/1/2024,MAT-0428,0.0,49.5,487.995,438.495,40235.93500000001,17764.064999999988
27/1/2024,MAT-0001,0.0,28.5,2310.215,2281.715,40207.43500000001,17792.564999999988
27/1/2024,MAT-0013,0.0,0.7,339.295,338.595,40206.735000000015,17793.264999999985
27/1/2024,MAT-0046,0.0,49.5,825.325,775.825,40157.235000000015,17842.764999999985
27/1/2024,MAT-0053,0.0,0.3,-11.885,-12.185,40156.93500000001,17843.064999999988
27/1/2024,MAT-0099,0.0,0.03,915.425,915.395,40156.90500000001,17843.094999999987
27/1/2024,MAT-0112,148.5,123.78,156.82999999999998,181.55,40181.625000000015,17818.374999999985
27/1/2024,MAT-0137,0.0,24.75,587.19,562.44,40156.875000000015,17843.124999999985
27/1/2024,MAT-0142,0.0,51.0,974.0400000000002,923.0400000000002,40105.875000000015,17894.124999999985
27/1/2024,MAT-0145,0.0,36.0,3414.3749999999995,3378.3749999999995,40069.875000000015,17930.124999999985
27/1/2024,MAT-0158,0.0,0.03,210.9,210.87,40069.845000000016,17930.154999999984
27/1/2024,MAT-0159,0.0,0.08,237.7,237.62,40069.765000000014,17930.234999999986
27/1/2024,MAT-0164,24.75,0.0,0.0,24.75,40094.515000000014,17905.484999999986
27/1/2024,MAT-0196,0.0,22.5,22.5,0.0,40072.015000000014,17927.984999999986
27/1/2024,MAT-0201,0.0,25.51,1091.46,1065.95,40046.50500000001,17953.494999999988
27/1/2024,MAT-0202,24.75,0.0,122.15,146.9,40071.25500000001,17928.744999999988
27/1/2024,MAT-0206,0.0,0.6,591.1750000000001,590.575,40070.65500000001,17929.344999999987
27/1/2024,MAT-0314,0.0,15.0,425.265,410.265,40055.65500000001,17944.344999999987
27/1/2024,MAT-0318,148.5,0.0,199.18,347.68,40204.15500000001,17795.844999999987
27/1/2024,MAT-0319,0.0,0.03,1114.395,1114.365,40204.125000000015,17795.874999999985
27/1/2024,MAT-0328,0.0,6.0,-59.585,-65.585,40198.125000000015,17801.874999999985
27/1/2024,MAT-0374,0.0,24.76,49.1,24.34,40173.36500000001,17826.634999999987
27/1/2024,MAT-0383,0.0,49.5,0.0,-49.5,40123.86500000001,17876.134999999987
27/1/2024,MAT-0412,0.0,4.2,4.2,0.0,40119.665000000015,17880.334999999985
28/1/2024,MAT-0332,600.0,0.0,1016.705,1616.705,40719.665000000015,17280.334999999985
29/1/2024,MAT-0001,0.0,48.0,2281.715,2233.715,40671.665000000015,17328.334999999985
29/1/2024,MAT-0007,0.0,24.75,297.82500000000005,273.07500000000005,40646.915000000015,17353.084999999985
29/1/2024,MAT-0013,0.0,9.0,338.595,329.595,40637.915000000015,17362.084999999985
29/1/2024,MAT-0017,0.0,0.35,0.0,-0.35,40637.56500000002,17362.434999999983
29/1/2024,MAT-0046,0.0,49.510000000000005,775.825,726.315,40588.055000000015,17411.944999999985
29/1/2024,MAT-0055,0.0,12.38,610.7099999999999,598.3299999999999,40575.67500000002,17424.324999999983
29/1/2024,MAT-0098,0.0,24.75,200.5,175.75,40550.92500000002,17449.074999999983
29/1/2024,MAT-0099,0.0,24.75,915.395,890.645,40526.17500000002,17473.824999999983
29/1/2024,MAT-0142,0.0,12.0,923.0400000000002,911.0400000000002,40514.17500000002,17485.824999999983
29/1/2024,MAT-0143,0.0,1.5,683.2900000000001,681.7900000000001,40512.67500000002,17487.324999999983
29/1/2024,MAT-0145,0.0,25.5,3378.3749999999995,3352.8749999999995,40487.17500000002,17512.824999999983
29/1/2024,MAT-0146,0.0,148.51,783.19,634.6800000000001,40338.665000000015,17661.334999999985
29/1/2024,MAT-0158,0.0,0.03,210.87,210.84,40338.63500000002,17661.364999999983
29/1/2024,MAT-0201,0.0,12.0,1065.95,1053.95,40326.63500000002,17673.364999999983
29/1/2024,MAT-0264,0.0,24.75,485.99,461.24,40301.88500000002,17698.114999999983
29/1/2024,MAT-0265,0.0,24.75,-145.41,-170.16,40277.13500000002,17722.864999999983
29/1/2024,MAT-0270,0.0,40.5,-145.31,-185.81,40236.63500000002,17763.364999999983
29/1/2024,MAT-0314,0.0,6.0,410.265,404.265,40230.63500000002,17769.364999999983
29/1/2024,MAT-0319,0.0,5.5,1114.365,1108.865,40225.13500000002,17774.864999999983
29/1/2024,MAT-0321,0.0,24.75,-109.95,-134.7,40200.38500000002,17799.614999999983
29/1/2024,MAT-0324,0.0,3.75,561.04,557.29,40196.63500000002,17803.364999999983
29/1/2024,MAT-0325,0.0,24.75,728.17,703.42,40171.88500000002,17828.114999999983
29/1/2024,MAT-0328,0.0,10.5,-65.585,-76.085,40161.38500000002,17838.614999999983
29/1/2024,MAT-0379,0.0,24.75,207.405,182.655,40136.63500000002,17863.364999999983
29/1/2024,MAT-0382,0.0,49.5,1124.9150000000002,1075.4150000000002,40087.13500000002,17912.864999999983
29/1/2024,MAT-0389,0.0,105.01,1737.215,1632.205,39982.125000000015,18017.874999999985
30/1/2024,MAT-0046,0.0,74.25,726.315,652.065,39907.875000000015,18092.124999999985
30/1/2024,MAT-0049,148.5,0.0,143.925,292.425,40056.375000000015,17943.624999999985
30/1/2024,MAT-0082,0.0,22.5,396.06500000000005,373.56500000000005,40033.875000000015,17966.124999999985
30/1/2024,MAT-0103,0.0,0.6,66.02000000000001,65.42000000000002,40033.275000000016,17966.724999999984
30/1/2024,MAT-0113,0.0,1.38,154.71499999999995,153.33499999999998,40031.89500000002,17968.10499999998
30/1/2024,MAT-0142,0.0,31.88,911.0400000000002,879.1600000000002,40000.01500000002,17999.98499999998
30/1/2024,MAT-0143,0.0,1.03,681.7900000000001,680.7600000000001,39998.98500000002,18001.014999999978
30/1/2024,MAT-0145,178.5,107.23,3352.8749999999995,3424.1449999999995,40070.25500000002,17929.74499999998
30/1/2024,MAT-0153,594.0,0.0,25.4,619.4,40664.25500000002,17335.74499999998
30/1/2024,MAT-0193,0.0,24.48,59.84,35.36,40639.775000000016,17360.224999999984
30/1/2024,MAT-0201,0.0,1.3,1053.95,1052.65,40638.47500000001,17361.524999999987
30/1/2024,MAT-0236,99.0,0.0,42.2,141.2,40737.47500000001,17262.524999999987
30/1/2024,MAT-0264,0.0,49.5,461.24,411.74,40687.97500000001,17312.024999999987
30/1/2024,MAT-0265,148.5,99.01,-170.16,-120.67,40737.46500000001,17262.53499999999
30/1/2024,MAT-0269,0.0,24.76,45.375,20.615,40712.70500000001,17287.29499999999
30/1/2024,MAT-0270,255.0,0.0,-185.81,69.19,40967.70500000001,17032.29499999999
30/1/2024,MAT-0316,445.5,0.0,743.28,1188.78,41413.20500000001,16586.79499999999
30/1/2024,MAT-0319,0.0,24.75,1108.865,1084.115,41388.45500000001,16611.54499999999
30/1/2024,MAT-0320,0.0,0.3,16.5,16.2,41388.155000000006,16611.844999999994
30/1/2024,MAT-0321,0.0,49.5,-134.7,-184.2,41338.655000000006,16661.344999999994
30/1/2024,MAT-0352,0.0,0.2,18.9,18.7,41338.45500000001,16661.54499999999
30/1/2024,MAT-0374,49.5,0.0,24.34,73.84,41387.95500000001,16612.04499999999
30/1/2024,MAT-0379,0.0,49.5,182.655,133.15499999999997,41338.45500000001,16661.54499999999
30/1/2024,MAT-0382,148.5,74.26,1075.4150000000002,1149.6550000000002,41412.69500000001,16587.304999999993
30/1/2024,MAT-0383,0.0,49.5,-49.5,-99.0,41363.19500000001,16636.804999999993
30/1/2024,MAT-0397,0.0,0.05,0.0,-0.05,41363.145000000004,16636.854999999996
30/1/2024,MAT-0428,0.0,24.75,438.495,413.745,41338.395000000004,16661.604999999996
31/1/2024,MAT-0001,0.0,7.5,2233.715,2226.215,41330.895000000004,16669.104999999996
31/1/2024,MAT-0053,0.0,24.75,-12.185,-36.935,41306.145000000004,16693.854999999996
31/1/2024,MAT-0065,0.0,24.76,642.6449999999999,617.8849999999999,41281.385,16718.614999999998
31/1/2024,MAT-0084,0.0,49.5,-58.195,-107.695,41231.885,16768.114999999998
31/1/2024,MAT-0099,0.0,49.51,890.645,841.135,41182.375,16817.625
31/1/2024,MAT-0142,0.0,9.05,879.1600000000002,870.1100000000002,41173.325,16826.675000000003
31/1/2024,MAT-0144,0.0,9.0,795.5250000000001,786.5250000000001,41164.325,16835.675000000003
31/1/2024,MAT-0145,0.0,28.6,3424.1449999999995,3395.545,41135.725,16864.275
31/1/2024,MAT-0146,0.0,11.0,634.6800000000001,623.6800000000001,41124.725,16875.275
31/1/2024,MAT-0148,0.0,24.75,183.39,158.64,41099.975,16900.025
31/1/2024,MAT-0176,127.5,0.0,103.8,231.3,41227.475,16772.525
31/1/2024,MAT-0269,0.0,8.25,20.615,12.365000000000002,41219.225,16780.775
31/1/2024,MAT-0281,0.0,0.09,265.6,265.51000000000005,41219.135,16780.864999999998
31/1/2024,MAT-0314,0.0,1.53,404.265,402.735,41217.605,16782.394999999997
31/1/2024,MAT-0321,0.0,49.5,-184.2,-233.7,41168.105,16831.894999999997
31/1/2024,MAT-0328,127.5,25.5,-76.085,25.91500000000002,41270.105,16729.894999999997
31/1/2024,MAT-0332,340.0,0.0,1616.705,1956.705,41610.105,16389.894999999997
31/1/2024,MAT-0382,0.0,24.75,1149.6550000000002,1124.9050000000002,41585.355,16414.644999999997
31/1/2024,MAT-0389,0.0,55.5,1632.205,1576.705,41529.855,16470.144999999997
31/1/2024,MAT-0415,0.0,5.5,140.09000000000003,134.59000000000003,41524.355,16475.644999999997
