,MATERIAL_NAME,DATE,INBOUND,OUTBOUND,BEFORE,AFTER,week,month,quarter,is_month_start,week_of_month,rolling_inbound_2,rolling_outbound_2,inbound_std_2,outbound_std_2,max_outbound_2,min_outbound_2,inbound_sum_2,outbound_sum_2,rolling_inbound_4,rolling_outbound_4,inbound_std_4,outbound_std_4,max_outbound_4,min_outbound_4,inbound_sum_4,outbound_sum_4,rolling_inbound_12,rolling_outbound_12,inbound_std_12,outbound_std_12,max_outbound_12,min_outbound_12,inbound_sum_12,outbound_sum_12,net_flow_2,net_flow_4,net_flow_12,weeks_since_last_inbound,weeks_since_last_outbound,OUTBOUND_target
4021,MAT-0196,2024-11-18,0.0,45.0,483.96,438.96,2024-11-18,11,4,0,4,0.0,46.69,0.0,2.390020920410287,48.38,45.0,0.0,93.38,0.0,24.2825,0.0,25.955909250111034,48.38,0.0,0.0,97.13,25.0,8.719166666666666,86.60254037844386,17.834212503109317,48.38,0.0,300.0,104.63,-93.38,-97.13,195.37,11,0,67.50999999999999
4022,MAT-0196,2024-11-25,0.0,67.50999999999999,438.96,371.4500000000001,2024-11-25,11,4,0,5,0.0,56.254999999999995,0.0,15.916973644509143,67.50999999999999,45.0,0.0,112.50999999999999,0.0,40.2225,0.0,28.58803056642178,67.50999999999999,0.0,0.0,160.89,0.0,14.136666666666665,0.0,24.42826765462628,67.50999999999999,0.0,0.0,169.64,-112.50999999999999,-160.89,-169.64,12,0,0.0
4023,MAT-0196,2024-12-02,0.0,0.0,,,2024-12-02,12,4,0,2,0.0,33.754999999999995,0.0,47.73677879790381,67.50999999999999,0.0,0.0,67.50999999999999,0.0,40.2225,0.0,28.58803056642178,67.50999999999999,0.0,0.0,160.89,0.0,13.719999999999999,0.0,24.64000110684767,67.50999999999999,0.0,0.0,164.64,-67.50999999999999,-160.89,-164.64,13,1,45.0
4024,MAT-0196,2024-12-09,0.0,45.0,371.4500000000001,326.45000000000005,2024-12-09,12,4,0,3,0.0,22.5,0.0,31.819805153394626,45.0,0.0,0.0,45.0,0.0,39.3775,0.0,28.315190710994678,67.50999999999999,0.0,0.0,157.51,0.0,17.47,0.0,25.760922131998864,67.50999999999999,0.0,0.0,209.64,-45.0,-157.51,-209.64,14,0,225.0
4025,MAT-0196,2024-12-16,0.0,225.0,326.45000000000005,101.45000000000005,2024-12-16,12,4,0,4,0.0,135.0,0.0,127.27922061357856,225.0,45.0,0.0,270.0,0.0,84.3775,0.0,97.85933795504648,225.0,0.0,0.0,337.51,0.0,36.22,0.0,64.55767414420296,225.0,0.0,0.0,434.64,-270.0,-337.51,-434.64,15,0,90.0
4026,MAT-0196,2024-12-23,0.0,90.0,101.45000000000005,11.450000000000044,2024-12-23,12,4,0,5,0.0,157.5,0.0,95.45941546018392,225.0,90.0,0.0,315.0,0.0,90.0,0.0,97.21111047611791,225.0,0.0,0.0,360.0,0.0,43.72,0.0,65.19204231973548,225.0,0.0,0.0,524.64,-315.0,-360.0,-524.64,16,0,0.13
4027,MAT-0197,2024-01-08,0.0,0.13,0.125,-0.005,2024-01-08,1,1,0,2,0.0,0.13,0.0,0.0,0.13,0.13,0.0,0.13,0.0,0.13,0.0,0.0,0.13,0.13,0.0,0.13,0.0,0.13,0.0,0.0,0.13,0.13,0.0,0.13,-0.13,-0.13,-0.13,1,0,0.0
4028,MAT-0197,2024-01-15,0.0,0.0,,,2024-01-15,1,1,0,3,0.0,0.065,0.0,0.09192388155425119,0.13,0.0,0.0,0.13,0.0,0.065,0.0,0.09192388155425119,0.13,0.0,0.0,0.13,0.0,0.065,0.0,0.09192388155425119,0.13,0.0,0.0,0.13,-0.13,-0.13,-0.13,2,1,0.0
4029,MAT-0197,2024-01-22,0.0,0.0,,,2024-01-22,1,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043333333333333335,0.0,0.07505553499465135,0.13,0.0,0.0,0.13,0.0,0.043333333333333335,0.0,0.07505553499465135,0.13,0.0,0.0,0.13,0.0,-0.13,-0.13,3,2,0.0
4030,MAT-0197,2024-01-29,0.0,0.0,,,2024-01-29,1,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0325,0.0,0.065,0.13,0.0,0.0,0.13,0.0,0.0325,0.0,0.065,0.13,0.0,0.0,0.13,0.0,-0.13,-0.13,4,3,0.0
4031,MAT-0197,2024-02-05,1.5,0.0,-0.005,1.495,2024-02-05,2,1,0,2,0.75,0.0,1.0606601717798212,0.0,0.0,0.0,1.5,0.0,0.375,0.0,0.75,0.0,0.0,0.0,1.5,0.0,0.3,0.026000000000000002,0.6708203932499369,0.05813776741499454,0.13,0.0,1.5,0.13,1.5,1.5,1.37,0,4,0.0
4032,MAT-0197,2024-02-12,0.0,0.0,,,2024-02-12,2,1,0,3,0.75,0.0,1.0606601717798212,0.0,0.0,0.0,1.5,0.0,0.375,0.0,0.75,0.0,0.0,0.0,1.5,0.0,0.25,0.021666666666666667,0.6123724356957945,0.0530722777603022,0.13,0.0,1.5,0.13,1.5,1.5,1.37,1,5,0.0
4033,MAT-0197,2024-02-19,3.0,0.0,1.495,4.495,2024-02-19,2,1,0,4,1.5,0.0,2.1213203435596424,0.0,0.0,0.0,3.0,0.0,1.125,0.0,1.4361406616345072,0.0,0.0,0.0,4.5,0.0,0.6428571428571429,0.018571428571428572,1.1801936887041649,0.049135381491199545,0.13,0.0,4.5,0.13,3.0,4.5,4.37,0,6,0.0
4034,MAT-0197,2024-02-26,0.0,0.0,,,2024-02-26,2,1,0,5,1.5,0.0,2.1213203435596424,0.0,0.0,0.0,3.0,0.0,1.125,0.0,1.4361406616345072,0.0,0.0,0.0,4.5,0.0,0.5625,0.01625,1.1160357137142674,0.0459619407771256,0.13,0.0,4.5,0.13,3.0,4.5,4.37,1,7,0.03
4035,MAT-0197,2024-03-04,0.0,0.03,4.495,4.465,2024-03-04,3,1,0,2,0.0,0.015,0.0,0.021213203435596427,0.03,0.0,0.0,0.03,0.75,0.0075,1.5,0.015000000000000019,0.03,0.0,3.0,0.03,0.5,0.017777777777777778,1.0606601717798212,0.04323707257024283,0.13,0.0,4.5,0.16,-0.03,2.97,4.34,2,0,0.0
4036,MAT-0197,2024-03-11,0.6000000000000001,0.0,4.465,5.065,2024-03-11,3,1,0,3,0.30000000000000004,0.015,0.42426406871192857,0.021213203435596427,0.03,0.0,0.6000000000000001,0.03,0.9,0.0075,1.42828568570857,0.015000000000000019,0.03,0.0,3.6,0.03,0.51,0.016,1.000499875062461,0.04115013163202924,0.13,0.0,5.1,0.16,0.5700000000000001,3.5700000000000003,4.9399999999999995,0,1,0.2
4037,MAT-0197,2024-03-18,0.0,0.2,5.065,4.864999999999999,2024-03-18,3,1,0,4,0.30000000000000004,0.1,0.42426406871192857,0.14142135623730953,0.2,0.0,0.6000000000000001,0.2,0.15000000000000002,0.0575,0.3000000000000001,0.09604686356149274,0.2,0.0,0.6000000000000001,0.23,0.4636363636363636,0.03272727272727272,0.9615328671165924,0.06783670232122271,0.2,0.0,5.1,0.36,0.4000000000000001,0.3700000000000001,4.739999999999999,1,0,0.0
4038,MAT-0197,2024-03-25,51.0,0.0,4.864999999999999,55.865,2024-03-25,3,1,0,5,25.5,0.1,36.062445840513924,0.14142135623730953,0.2,0.0,51.0,0.2,12.9,0.0575,25.401574754333637,0.09604686356149274,0.2,0.0,51.6,0.23,4.675,0.03,14.617369804448405,0.06536610186271836,0.2,0.0,56.1,0.36,50.8,51.370000000000005,55.74,0,1,0.0
4039,MAT-0197,2024-04-01,0.0,0.0,,,2024-04-01,4,2,1,1,25.5,0.0,36.062445840513924,0.0,0.0,0.0,51.0,0.0,12.9,0.05,25.401574754333637,0.1,0.2,0.0,51.6,0.2,4.675,0.01916666666666667,14.617369804448405,0.05759708536396822,0.2,0.0,56.1,0.23,51.0,51.4,55.870000000000005,1,2,0.0
4040,MAT-0197,2024-04-08,0.0,0.0,,,2024-04-08,4,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,0.05,25.5,0.1,0.2,0.0,51.0,0.2,4.675,0.01916666666666667,14.617369804448405,0.05759708536396822,0.2,0.0,56.1,0.23,0.0,50.8,55.870000000000005,2,3,18.0
4041,MAT-0197,2024-04-15,637.5,18.0,55.865,675.365,2024-04-15,4,2,0,3,318.75,9.0,450.78057300642405,12.727922061357855,18.0,0.0,637.5,18.0,172.125,4.5,311.1801126357531,9.0,18.0,0.0,688.5,18.0,57.800000000000004,1.5191666666666668,183.13650646444034,5.1904325591914935,18.0,0.0,693.6,18.23,619.5,670.5,675.37,0,0,21.1
4042,MAT-0197,2024-04-22,0.0,21.1,675.365,654.265,2024-04-22,4,2,0,4,318.75,19.55,450.78057300642405,2.1920310216782983,21.1,18.0,637.5,39.1,159.375,9.775,318.75,11.357926747430625,21.1,0.0,637.5,39.1,57.800000000000004,3.2775,183.13650646444034,7.629767213177131,21.1,0.0,693.6,39.33,598.4,598.4,654.27,1,0,0.13
4043,MAT-0197,2024-04-29,0.0,0.13,654.265,654.135,2024-04-29,4,2,0,5,0.0,10.615,0.0,14.828029201481902,21.1,0.13,0.0,21.23,159.375,9.807500000000001,318.75,11.320757851545688,21.1,0.0,637.5,39.230000000000004,57.675000000000004,3.2883333333333336,183.17893450245458,7.62478116923941,21.1,0.0,692.1,39.46,-21.23,598.27,652.64,2,0,0.03
4044,MAT-0197,2024-05-06,0.0,0.03,654.135,654.105,2024-05-06,5,2,0,2,0.0,0.08,0.0,0.07071067811825281,0.13,0.03,0.0,0.16,159.375,9.815,318.75,11.3121011900236,21.1,0.03,637.5,39.26,57.675000000000004,3.2908333333333335,183.17893450245458,7.623609808689813,21.1,0.0,692.1,39.49,-0.16,598.24,652.61,3,0,0.05
4045,MAT-0197,2024-05-13,25.5,0.05,654.105,679.5550000000001,2024-05-13,5,2,0,3,12.75,0.04,18.031222920256962,0.014142135621721235,0.05,0.03,25.5,0.08,6.375,5.327500000000001,12.75,10.515088761711272,21.1,0.03,25.5,21.310000000000002,59.550000000000004,3.295,182.68289216812036,7.621661116962509,21.1,0.0,714.6,39.54,25.42,4.189999999999998,675.0600000000001,0,0,0.0
4046,MAT-0197,2024-05-20,765.0,0.0,679.5550000000001,1444.555,2024-05-20,5,2,0,4,395.25,0.025,522.9054646874519,0.03535533905852349,0.05,0.0,790.5,0.05,197.625,0.052500000000000005,378.44096303122365,0.05560275772542043,0.13,0.0,790.5,0.21000000000000002,123.3,3.295,271.7699863019194,7.621661116962509,21.1,0.0,1479.6,39.54,790.45,790.29,1440.06,0,1,0.13
4047,MAT-0197,2024-05-27,25.5,0.13,1444.555,1469.9250000000002,2024-05-27,5,2,0,5,395.25,0.065,522.9054646874519,0.091923881553942,0.13,0.0,790.5,0.13,204.0,0.052500000000000005,374.19313195193735,0.05560275772542043,0.13,0.0,816.0,0.21000000000000002,125.425,3.3033333333333332,270.81626487008094,7.617820415236099,21.1,0.0,1505.1,39.64,790.37,815.79,1465.4599999999998,0,0,0.05
4048,MAT-0197,2024-06-03,0.0,0.05,1469.9250000000002,1469.8750000000002,2024-06-03,6,2,0,2,12.75,0.09,18.031222920256962,0.05656854249442137,0.13,0.05,25.5,0.18,204.0,0.05750000000000001,374.19313195193735,0.053774219349719966,0.13,0.0,816.0,0.23000000000000004,125.375,3.3074999999999997,270.84146025102785,7.615862781661112,21.1,0.0,1504.5,39.69,25.32,815.77,1464.81,1,0,0.1
4049,MAT-0197,2024-06-10,0.0,0.1,1469.8750000000002,1469.7750000000003,2024-06-10,6,2,0,3,0.0,0.07500000000000001,0.0,0.03535533905852348,0.1,0.05,0.0,0.15000000000000002,197.625,0.07,378.44096303122365,0.05715476066498564,0.13,0.0,790.5,0.28,125.375,3.299166666666667,270.84146025102785,7.619625925360395,21.1,0.0,1504.5,39.59,-0.15000000000000002,790.22,1464.91,2,0,0.0
4050,MAT-0197,2024-06-17,0.0,0.0,,,2024-06-17,6,2,0,4,0.0,0.05,0.0,0.07071067811825281,0.1,0.0,0.0,0.1,6.375,0.07,12.75,0.05715476066498564,0.13,0.0,25.5,0.28,121.125,3.299166666666667,272.50964328224825,7.619625925360395,21.1,0.0,1453.5,39.59,-0.1,25.22,1413.91,3,1,0.1
4051,MAT-0197,2024-06-24,0.0,0.1,1469.7750000000003,1469.6750000000004,2024-06-24,6,2,0,5,0.0,0.05,0.0,0.07071067811825281,0.1,0.0,0.0,0.1,0.0,0.06250000000000001,0.0,0.04787135538787047,0.1,0.0,0.0,0.25000000000000006,121.125,3.3075000000000006,272.50964328224825,7.615743412646774,21.1,0.0,1453.5,39.690000000000005,-0.1,-0.25000000000000006,1413.81,4,0,0.0
4052,MAT-0197,2024-07-01,0.0,0.0,,,2024-07-01,7,3,1,1,0.0,0.05,0.0,0.07071067811825281,0.1,0.0,0.0,0.1,0.0,0.05000000000000002,0.0,0.05773502691900706,0.1,0.0,0.0,0.20000000000000007,121.125,3.3075000000000006,272.50964328224825,7.615743412646774,21.1,0.0,1453.5,39.690000000000005,-0.1,-0.20000000000000007,1413.81,5,1,25.5
4053,MAT-0197,2024-07-08,0.0,25.5,1469.6750000000004,1444.1750000000004,2024-07-08,7,3,0,2,0.0,12.75,0.0,18.031222920256962,25.5,0.0,0.0,25.5,0.0,6.4,0.0,12.73342059306925,25.5,0.0,0.0,25.6,68.0,3.9324999999999997,219.7183113981089,9.095178667843749,25.5,0.0,816.0,47.19,-25.5,-25.6,768.81,6,0,0.27
4054,MAT-0197,2024-07-15,0.0,0.27,1444.1750000000004,1443.9050000000004,2024-07-15,7,3,0,3,0.0,12.885,0.0,17.84030408933659,25.5,0.27,0.0,25.77,0.0,6.4675,0.0,12.688822837442409,25.5,0.0,0.0,25.87,68.0,2.1966666666666668,219.7183113981089,7.339051627279834,25.5,0.0,816.0,26.36,-25.77,-25.87,789.64,7,0,0.0
4055,MAT-0197,2024-07-22,9.0,0.0,1443.9050000000004,1452.9050000000004,2024-07-22,7,3,0,4,4.5,0.135,6.363961030678928,0.19091883092021897,0.27,0.0,9.0,0.27,2.25,6.4425,4.5,12.70563752827854,25.5,0.0,9.0,25.77,68.75,2.1858333333333335,219.4803263082221,7.342474760328468,25.5,0.0,825.0,26.23,8.73,-16.77,798.77,0,1,0.08
4056,MAT-0197,2024-07-29,25.6,0.08,1452.9050000000004,1478.4250000000004,2024-07-29,7,3,0,5,17.3,0.04,11.73797256769669,0.05656854249442137,0.08,0.0,34.6,0.08,8.65,6.4625,12.070211265756702,12.692171799971824,25.5,0.0,34.6,25.85,70.88333333333334,2.19,218.87491169546357,7.341154231763929,25.5,0.0,850.6,26.28,34.52,8.75,824.32,0,0,25.5
4057,MAT-0197,2024-08-05,0.0,25.5,1478.4250000000004,1452.9250000000004,2024-08-05,8,3,0,2,12.8,12.79,18.10193359837562,17.974654377762036,25.5,0.08,25.6,25.58,8.65,6.4625,12.070211265756702,12.692171799971824,25.5,0.0,34.6,25.85,68.75833333333334,4.310833333333334,219.47853677765536,9.897746720921644,25.5,0.0,825.1,51.730000000000004,0.020000000000003126,8.75,773.37,1,0,25.5
4058,MAT-0197,2024-08-12,0.0,25.5,1452.9250000000004,1427.4250000000004,2024-08-12,8,3,0,3,0.0,25.5,0.0,0.0,25.5,25.5,0.0,51.0,8.65,12.77,12.070211265756702,14.699374136336553,25.5,0.0,34.6,51.08,5.008333333333334,6.435833333333334,9.934371767970811,11.496360260640072,25.5,0.0,60.1,77.23,-51.0,-16.479999999999997,-17.130000000000003,2,0,87.4
4059,MAT-0197,2024-08-19,0.0,87.4,1427.4250000000004,1340.0250000000003,2024-08-19,8,3,0,4,0.0,56.45,0.0,43.769909755447294,87.4,25.5,0.0,112.9,6.4,34.620000000000005,12.8,37.17117521234252,87.4,0.08,25.6,138.48000000000002,2.8833333333333333,13.708333333333334,7.607392736176909,25.822102876599676,87.4,0.0,34.6,164.5,-112.9,-112.88000000000002,-129.9,3,0,153.1
4060,MAT-0197,2024-08-26,0.0,153.1,1340.0250000000003,1186.9250000000004,2024-08-26,8,3,0,5,0.0,120.25,0.0,46.45691552395617,153.1,87.4,0.0,240.5,0.0,72.875,0.0,60.92565825112875,153.1,25.5,0.0,291.5,2.8833333333333333,26.462500000000002,7.607392736176909,47.31524108187936,153.1,0.0,34.6,317.55,-240.5,-291.5,-282.95,4,0,51.0
4061,MAT-0197,2024-09-02,0.0,51.0,1186.9250000000004,1135.9250000000004,2024-09-02,9,3,0,2,0.0,102.05,0.0,72.19560235914649,153.1,51.0,0.0,204.1,0.0,79.25,0.0,55.39966907241715,153.1,25.5,0.0,317.0,2.8833333333333333,30.70416666666667,7.607392736176909,47.017655379912796,153.1,0.0,34.6,368.45000000000005,-204.1,-317.0,-333.85,5,0,180.0
4062,MAT-0197,2024-09-09,0.0,180.0,1135.9250000000004,955.9250000000004,2024-09-09,9,3,0,3,0.0,115.5,0.0,91.21677477306463,180.0,51.0,0.0,231.0,0.0,117.875,0.0,59.16448118029375,180.0,51.0,0.0,471.5,2.8833333333333333,45.70416666666667,7.607392736176909,62.496370143077954,180.0,0.0,34.6,548.45,-231.0,-471.5,-513.85,6,0,108.0
4063,MAT-0197,2024-09-16,0.0,108.0,955.9250000000004,847.9250000000004,2024-09-16,9,3,0,4,0.0,144.0,0.0,50.91168824543142,180.0,108.0,0.0,288.0,0.0,123.025,0.0,56.462398992603916,180.0,51.0,0.0,492.1,2.8833333333333333,54.69583333333333,7.607392736176909,63.09775179085707,180.0,0.0,34.6,656.35,-288.0,-492.1,-621.75,7,0,127.63
4064,MAT-0197,2024-09-23,0.0,127.63,847.9250000000004,720.2950000000004,2024-09-23,9,3,0,5,0.0,117.815,0.0,13.880506114691926,127.63,108.0,0.0,235.63,0.0,116.6575,0.0,53.28704556456475,180.0,51.0,0.0,466.63,2.8833333333333333,65.33166666666666,7.607392736176909,63.792915085858205,180.0,0.0,34.6,783.98,-235.63,-466.63,-749.38,8,0,153.16
4065,MAT-0197,2024-09-30,0.0,153.16,720.2950000000004,567.1350000000004,2024-09-30,9,3,0,6,0.0,140.39499999999998,0.0,18.05243612369257,153.16,127.63,0.0,280.78999999999996,0.0,142.1975,0.0,31.256393879226252,180.0,108.0,0.0,568.79,2.8833333333333333,75.97,7.607392736176909,67.105114965593,180.0,0.0,34.6,911.64,-280.78999999999996,-568.79,-877.04,9,0,0.0
4066,MAT-0197,2024-10-07,0.0,0.0,,,2024-10-07,10,4,0,2,0.0,76.58,0.0,108.30047460653161,153.16,0.0,0.0,153.16,0.0,97.19749999999999,0.0,67.38443557924437,153.16,0.0,0.0,388.78999999999996,2.8833333333333333,75.9475,7.607392736176909,67.13284376043991,180.0,0.0,34.6,911.37,-153.16,-388.78999999999996,-876.77,10,1,154.57999999999998
4067,MAT-0197,2024-10-14,0.0,154.57999999999998,567.1350000000004,412.55500000000046,2024-10-14,10,4,0,3,0.0,77.28999999999999,0.0,109.3045662358165,154.57999999999998,0.0,0.0,154.57999999999998,0.0,108.84249999999999,0.0,73.61073217722173,154.57999999999998,0.0,0.0,435.36999999999995,2.1333333333333333,88.82916666666667,7.390083445628084,66.05700368322847,180.0,0.0,25.6,1065.95,-154.57999999999998,-435.36999999999995,-1040.3500000000001,11,0,204.0
4068,MAT-0197,2024-10-21,0.0,204.0,412.55500000000046,208.5550000000005,2024-10-21,10,4,0,4,0.0,179.29,0.0,34.94521712623924,204.0,154.57999999999998,0.0,358.58,0.0,127.93499999999999,0.0,88.50518836015584,204.0,0.0,0.0,511.73999999999995,0.0,105.8225,0.0,67.36699409341209,204.0,0.0,0.0,1269.8700000000001,-358.58,-511.73999999999995,-1269.8700000000001,12,0,102.15
4069,MAT-0197,2024-10-28,0.0,102.15,208.5550000000005,106.40500000000046,2024-10-28,10,4,0,5,0.0,153.075,0.0,72.01882566384987,204.0,102.15,0.0,306.15,0.0,115.18249999999998,0.0,87.32614284966444,204.0,0.0,0.0,460.7299999999999,0.0,112.21,0.0,62.51807898520236,204.0,0.0,0.0,1346.52,-306.15,-460.7299999999999,-1346.52,13,0,77.08
4070,MAT-0197,2024-11-04,0.0,77.08,106.40500000000046,29.325000000000458,2024-11-04,11,4,0,2,0.0,89.61500000000001,0.0,17.7271670043467,102.15,77.08,0.0,179.23000000000002,0.0,134.4525,0.0,56.50081496462388,204.0,77.08,0.0,537.81,0.0,116.50833333333334,0.0,57.59371569779805,204.0,0.0,0.0,1398.1000000000001,-179.23000000000002,-537.81,-1398.1000000000001,14,0,29.01
4071,MAT-0197,2024-11-11,0.0,29.01,29.325000000000458,0.3150000000004573,2024-11-11,11,4,0,3,0.0,53.045,0.0,33.990622971637265,77.08,29.01,0.0,106.09,0.0,103.06,0.0,73.81976835509577,204.0,29.01,0.0,412.24,0.0,111.6425,0.0,62.531406091077734,204.0,0.0,0.0,1339.71,-106.09,-412.24,-1339.71,15,0,0.0
4072,MAT-0197,2024-11-18,0.0,0.0,,,2024-11-18,11,4,0,4,0.0,14.505,0.0,20.51316772222155,29.01,0.0,0.0,29.01,0.0,52.059999999999995,0.0,46.10334261200593,102.15,0.0,0.0,208.23999999999998,0.0,98.88416666666667,0.0,68.6254437916875,204.0,0.0,0.0,1186.6100000000001,-29.01,-208.23999999999998,-1186.6100000000001,16,1,0.05
4073,MAT-0197,2024-11-25,153.0,0.05,0.3150000000004573,153.26500000000044,2024-11-25,11,4,0,5,76.5,0.025,108.18733752154178,0.03535533892832389,0.05,0.0,153.0,0.05,38.25,26.534999999999993,76.5,36.36153691287911,77.08,0.0,153.0,106.13999999999997,12.75,94.63833333333334,44.16729559300653,73.27590498598533,204.0,0.0,153.0,1135.66,152.95,46.86000000000003,-982.6600000000001,0,0,0.03
4074,MAT-0197,2024-12-02,0.0,0.03,153.26500000000044,153.23500000000044,2024-12-02,12,4,0,2,76.5,0.04,108.18733752154178,0.014142135296267443,0.05,0.03,153.0,0.08,38.25,7.272499999999993,76.5,14.491681234418744,29.01,0.0,153.0,29.08999999999997,12.75,79.64083333333333,44.16729559300653,72.63104976627775,204.0,0.0,153.0,955.6899999999999,152.92,123.91000000000003,-802.6899999999999,1,0,101.93
4075,MAT-0197,2024-12-09,0.0,101.93,153.23500000000044,51.30500000000043,2024-12-09,12,4,0,3,0.0,50.980000000000004,0.0,72.05418100290916,101.93,0.03,0.0,101.96000000000001,38.25,25.502499999999994,76.5,50.9516708100268,101.93,0.0,153.0,102.00999999999998,12.75,79.135,44.16729559300653,72.43646589190482,204.0,0.0,153.0,949.62,-101.96000000000001,50.99000000000002,-796.62,2,0,25.5
4076,MAT-0197,2024-12-16,0.0,25.5,51.30500000000043,25.80500000000044,2024-12-16,12,4,0,4,0.0,63.715,0.0,54.044171286087796,101.93,25.5,0.0,127.43,38.25,31.877499999999994,76.5,48.219215654480905,101.93,0.03,153.0,127.50999999999998,12.75,70.62416666666667,44.16729559300653,72.22011448070447,204.0,0.0,153.0,847.49,-127.43,25.490000000000023,-694.49,3,0,3.19
4077,MAT-0198,2024-01-15,0.0,3.19,573.375,570.1850000000001,2024-01-15,1,1,0,3,0.0,3.19,0.0,0.0,3.19,3.19,0.0,3.19,0.0,3.19,0.0,0.0,3.19,3.19,0.0,3.19,0.0,3.19,0.0,0.0,3.19,3.19,0.0,3.19,-3.19,-3.19,-3.19,1,0,6.88
4078,MAT-0198,2024-01-22,0.0,6.88,570.1850000000001,563.3050000000001,2024-01-22,1,1,0,4,0.0,5.035,0.0,2.6092240225783603,6.88,3.19,0.0,10.07,0.0,5.035,0.0,2.6092240225783603,6.88,3.19,0.0,10.07,0.0,5.035,0.0,2.6092240225783603,6.88,3.19,0.0,10.07,-10.07,-10.07,-10.07,2,0,247.52
4079,MAT-0198,2024-01-29,0.0,247.52,563.3050000000001,315.7850000000001,2024-01-29,1,1,0,5,0.0,127.2,0.0,170.15817582473082,247.52,6.88,0.0,254.4,0.0,85.86333333333334,0.0,140.01093683471066,247.52,3.19,0.0,257.59000000000003,0.0,85.86333333333334,0.0,140.01093683471066,247.52,3.19,0.0,257.59000000000003,-254.4,-257.59000000000003,-257.59000000000003,3,0,0.0
4080,MAT-0198,2024-02-05,123.45,0.0,315.7850000000001,439.23500000000007,2024-02-05,2,1,0,2,61.725,123.76,87.29233213747929,175.02307047929426,247.52,0.0,123.45,247.52,30.8625,64.39750000000001,61.725,122.11402987235606,247.52,0.0,123.45,257.59000000000003,30.8625,64.39750000000001,61.725,122.11402987235606,247.52,0.0,123.45,257.59000000000003,-124.07000000000001,-134.14000000000004,-134.14000000000004,0,1,0.0
4081,MAT-0198,2024-02-12,0.0,0.0,,,2024-02-12,2,1,0,3,61.725,0.0,87.29233213747929,0.0,0.0,0.0,123.45,0.0,30.8625,63.6,61.725,122.65621984500693,247.52,0.0,123.45,254.4,24.69,51.51800000000001,55.20851836446981,109.60513135797977,247.52,0.0,123.45,257.59000000000003,123.45,-130.95,-134.14000000000004,1,2,0.0
4082,MAT-0198,2024-02-19,296.35,0.0,439.23500000000007,735.585,2024-02-19,2,1,0,4,148.175,0.0,209.55109460463336,0.0,0.0,0.0,296.35,0.0,104.95,61.88,140.24409078460312,123.76000000000002,247.52,0.0,419.8,247.52,69.96666666666667,42.93166666666667,121.40116830849146,100.26454296842262,247.52,0.0,419.8,257.59000000000003,296.35,172.28,162.20999999999998,0,3,0.0
4083,MAT-0198,2024-02-26,321.125,0.0,735.585,1056.71,2024-02-26,2,1,0,5,308.7375,0.0,17.518570503896697,0.0,0.0,0.0,617.475,0.0,185.23125,0.0,151.5937847436915,0.0,0.0,0.0,740.925,0.0,105.84642857142856,36.798571428571435,145.92248258105758,92.95582901367212,247.52,0.0,740.925,257.59000000000003,617.475,740.925,483.3349999999999,0,4,99.0
4084,MAT-0198,2024-03-04,0.0,99.0,1056.71,957.71,2024-03-04,3,1,0,2,160.5625,49.5,227.06966510853007,70.0035713374682,99.0,0.0,321.125,99.0,154.36874999999998,24.75,178.53640545534873,49.50000000000002,99.0,0.0,617.4749999999999,99.0,92.615625,44.573750000000004,140.1852135425921,88.82575831970942,247.52,0.0,740.925,356.59000000000003,222.125,518.4749999999999,384.3349999999999,1,0,0.0
4085,MAT-0198,2024-03-11,0.0,0.0,,,2024-03-11,3,1,0,3,0.0,49.5,0.0,70.0035713374682,99.0,0.0,0.0,99.0,154.36874999999998,24.75,178.53640545534873,49.50000000000002,99.0,0.0,617.4749999999999,99.0,82.32499999999999,39.62111111111111,134.71629448585648,84.40687834004473,247.52,0.0,740.925,356.59000000000003,-99.0,518.4749999999999,384.3349999999999,2,1,123.76
4086,MAT-0198,2024-03-18,0.0,123.76,957.71,833.95,2024-03-18,3,1,0,4,0.0,61.88,0.0,87.51153523964713,123.76,0.0,0.0,123.76,80.28125,55.69,160.5625,65.0948876640862,123.76,0.0,321.125,222.76,74.0925,48.035000000000004,129.65231499947166,83.90973076268727,247.52,0.0,740.925,480.35,-123.76,98.36500000000001,260.57499999999993,3,0,49.51
4087,MAT-0198,2024-03-25,0.0,49.51,833.95,784.44,2024-03-25,3,1,0,5,0.0,86.635,0.0,52.50267850310116,123.76,49.51,0.0,173.27,0.0,68.0675,0.0,54.88181081499896,123.76,0.0,0.0,272.27,67.35681818181818,48.16909090909091,125.01125553870595,79.60500241247976,247.52,0.0,740.925,529.86,-173.27,-272.27,211.06499999999994,4,0,123.78
4088,MAT-0198,2024-04-01,0.0,123.78,784.44,660.6600000000001,2024-04-01,4,2,1,1,0.0,86.64500000000001,0.0,52.51682063872489,123.78,49.51,0.0,173.29000000000002,0.0,74.2625,0.0,60.63439748470613,123.78,0.0,0.0,297.05,61.74375,54.47,120.76912709653529,78.97649604327053,247.52,0.0,740.925,653.64,-173.29000000000002,-297.05,87.28499999999997,5,0,74.25
